timestamp,graphname,heuristic,seed,limit,objective,runtime,solution
2024-10-13 18:48:36.440501,g002895,PALUBECKIS2004bMST2,144,5.246,504011221.0,5.368324,110001100111101001100110000001110001101100011010010011000001001001001001101111100001000010101101111111101100011010010011001001111011110001001000000101110000010111100100111100100100011001010111111000010000111100101001001110011010011100111011000010101110011101111111000000000011110111001100010000100110111000100010101011110111100001110101100100110100011100000000111000110010110110100111000110001111000010110000100001110110110010111111101010110101001010011011011001000110100000011111011100100010100010001011100101011011101111000110110001011110111101111000001110001111100010100101100111101101000111010010001000111101111010011011110001010110100001010100100111010111001001111011001110010101011110100110001010110010001110111001111111100000101101010101000111110111011111111010101000100001101001101011001110000100010010001010001011101011001111110001100000001111010110011110101110100100100011110110000010101101111100111111001101111110110001100001111100110011000100010010111001000000001111000000100011101101000001011000101010000111010011011111010011010101101001010010100001000011001101010011111000000011010101000101100111010000101010110010100101010101001000100110101101011101101010011011011001010111001100011010000100101001011000110100101101101011010101101011101110011110100100101100101010100100010111100101010101010100000100100101000001110101010001001001100101001000110100101010110101100010110101010010100110111101100101110011010111110101111011000010110100011010100010101101101011010111001110101000010010011010110001001010111101101010111001100101011100001111011000010011111101011010101010110010110001000011110110010101011000110010101011100101110110110111101101110101100110001100010110011000110101001011011100010101101101011010101010011010000110100101110001010101011001111101000110010101101010010011010101010100010010110001100000100100000110011000100111101000110000000101000100111101011101000101101001101110101010101101000101111001011100100101111010100011101010001101010111000110110010010100011010101100001100101110101010000001011010100101101010101010010111001001111100110111110101000010101010001101010101100110101110001110011000010111100001100000001101001100111110010011011001110101110000110110010010101010001011100101010011011010011110111011011000101001011101100010100111010000000001010100010100111101110010101100100100010100111010100101010101011110100101110110111001011010111111000110100001010010100010111101101010110011101010010011010110100001010001101001010001110101110111010110101011001010111110000101100010100110110111101010010110010100000010110101000100101011110101011010111010101011010100011000001000100101100010011000010110010100000001001111110001001110000001011001010101101100110010110010101011101000100101010000100110010010111101010010101011010111101010000011011101010100100010
2024-10-13 18:48:41.818186,g002895,PALUBECKIS2004bMST2,244,5.246,504123259.0,5.368662,110101101011101000111010010000100011000111010101010110000101000100000100101110010111110101010110110101100100011101110111001010111011110101000000000111100111010100100111010101010100001001110110111110010010111001011101000111100010000101110001101101000110010001011111100111000111100111000100000110011110110010101101101110111011100001110011101010110101000110101000101000000001011110011000110111011111111100110111101000001001110110010100110010110100001110110010000100000100101010000111110100001000000110101001010101000011011100000010101111001010100000111101101010101011100111001101110010111100000010100100101101110101011000010010100011000110100011101110000110000110001010111111001001010001011110000001101111010110000101100011011101000001010000111000100110101001101000101000110010101001011001010111001000100011000010010000110011001100001110111011010010010100100010010001111101001101101001110010011011001001111000001001110101011011001000100000100111110011000100000110000001010010010111001000101111101010000111011011010011100110010011100010110010100101101001000000100001000101001111010010010101110010110101000101111011001111010010110010100101010101001001100110100101001101101011011011011001010110001100011010010101101010101000110100101101101011100101010011101110011110100100101010101011010101101111100111010011010011000010000101000001110110110001101001100100000111000011011010111100100101010100010010100010111101100001110011101111111010100100101100011010011010100101101111101011011001101101000011100101010101100000100101011101110011011101011010100011110000100111111010100101011101010101010010100100111111101011101001011011010010101100110100001010101011101110001010101001101101010001100110110001001000101101100101101101011010101001101010000111011010010010010101010110010101001110010010010110001101100101101010110110010011110000101011001000010000101011101111001100110110000011010010011101000101110110000010101011001101000100111010011110100111101001101111101011001110101000100110010000100011010000101010001111110110101101000001011001100101100111101010101011001001111101110110010110111110101010010011011101100011010010101110001110010111010010100010001001001011000110010011011001010100110001110110001101101100001011111100101011010010101000111101010100101001101100010010100111010000101101010100010100111101110010101100100100010010111010100101011101010110101001110110111000011010110111000010110001000010100010111101101011001101010110000011101000000110111111110110111110001010111001000110101011110111111101000101111101011001001000110110010110010101010001000101000111010100000110000101011010100101000000011001010011010101111110111011110110001011000110110001101110010110011001111110110111100011101111101011010111010001011010101000011001010011100010101010110010011100101000111100010101001011011101
2024-10-13 18:48:47.190511,g002895,PALUBECKIS2004bMST2,344,5.246,503809880.0,5.364603,010000100001011000010000110101000001011110000011111100110000110110001110111000001110110011000000000100000111000101100110101100001110110010000110001001101111010100010101111111001010101100001011110001000110111110101010000010011010110110010001111111101011110000111110100100100110110100011110111100100111111111100111010010011001101000010011000000000011000110100011000010010000001100111101110111010011111101010011110001010000101101011101110010000001100001001110110010111101000100001101111100010000110111010011001100110000001001010011101010111000001011101111100110111011000010110100011101100101010000101000001011010110010111100010101100101110110000010011111100111010100110110100000001001110111011011011110101110010110100010010011000101010000000011001111100100001001000111100100100100100000010001100101111101000010000000111010100111001100000111101111000010101000001111111101010111111111100110001000001011011001010000010011001001111001011001000100011110100011110000011101100111000010011010111000001100101010010011100100000000111010011101110010010101101101001010000100001010011001111001011101001110000101110000101111011001111010110110010100101010111001001101001100111000101101011011011110111010101001111100101100101010110100110110101001101101011101010010010011110011000100100101010101010111011100111011011010101010011010100011010000001100101110001000101101101011001011100100110110101011000101011010001100010111101100100001100010111110101100101011011011101010101011101101101010100101010101110111010100010000101110001000010111101101101000110011001101011111101011000101100010101010101011010111101011011000100010111010110100100101101010011001011110101010100010101110101010110010000001101011111001110110110100010011010010010010101011001101010111001011101101101101010011001101110110001100101010101110101100101011010001101100011001000100100110110001011000110010110111111111110000101000010100011000101101000011001010100110010100111101010100111100010000101101100011011011100101100100111010000100011010000101001001111010110101101010000100101011101100100101010101000101001111101010110000101011111010101110011101101100001010110000001001110010111100001010110010110111010110101101100100110101010001111101001101011000011110100011010101000100101100001000101101010110111010011011100101000101111111110101011100101000110001110110010011011010011000101101010100010100011011010001001000111100101000000111001011110101101011101010010010100101111010001001100101001000111011111110110100001000101011001111001010010101001111010100010000011010001110110101010010110101010100010000100100100101011010110001011011010111011001100011001010001010101100101011011010110011011000110110000001001010111011001111110110110010011001101001100100101001001010110100001011001001111010010101101001010100111001011001100111101010100100101
2024-10-13 18:48:52.448513,g002895,PALUBECKIS2004bMST2,444,5.246,503988870.0,5.24978,100001111111010000010111111110000111001100010111100011110010101000010011101101001010011000111100000001000011110011101000011000000111100000110100100001101111111000011010001010011001101101010110101011110100101100110111100010001000000110101111111011110111001111011001011110001111100110110111100101110010011001000100110111111000010010000111111010110110001100011010101010010010000000011101000100101110111011111111110111100101100010101101110010001111010000111101111101011010000111010000111011001110001011001100000110010010110111100101110110010010011101010011100101111101000110010100110000000000111100010011111101101010100101110000000010101111000110110011001000011111000010111011010001010000110101000111011100100001001000010111001110000010110001010110110101001100011101110100100101101101011101101010100010011000101001100111010110111010000011101000111001010101000110101101111100111001011001110011101100011011101000011000101010000101001001100001011111001010011111001111011001110100100100101011010001110001011011100000100010011001001111100001110011010101101001011110011001001010110110010011111010000011001001100101100011110101001010100010100101010001001001100100100011100010010101011011001001001011001100011010001011101010101000110100110001101010010101010101101110011111011011010100100100100101100111100111010011010011111101000101000000001001010001101001010011101111000011011001000011100101010100101010001010100101111111110011101001111010100100101100011010011010100101010000101011011011101101000011101101110101001111010001000010001111011100011001101011110101011001111110011010100101010110101101010010111100010001101000100100101101010101001011111001010100010010110110011001110010101001100111011100110100100010010110010101010101100101110101111000100010001110100101010001101110101010000010110101001101100101100100001001100011011000101011111000011011011000010101010011001010000101000101100011001010001001101101101010101110111001000101011001011001110110001101000100110011010011011001010101000100101101010011110111110001010010101110100111100010011000010101010111010110000010110011100101010010010101110100011011111011010110000001101110011000100101011110010110100010110001110111000101110100001101101010001011110010001011000100101000100010101111000010101010101001000000100100101000010011100010110100010101000001001110101001000111110011000101011011011010010101011010001010111111011101000011110010111010101010100001001110101010110010101000110001010111111100110010010001010110001010111000100111010101110111111010110101100011010001110110101001110110010101100010000101010011010111010110101011001001000101001111100110111101011001100010001000110110011011001001001111110110011111111001011101010101101110101110110010100011001000101001010000100110001100111101010010101101010111001010000011011101010100100010
2024-10-13 18:48:57.713780,g002895,PALUBECKIS2004bMST2,544,5.246,503949642.0,5.257067,000001101000011011011011101000110110010100000011001011010100011010100111110001100110101101100110100111000111010110100101101000010111000110110110000100110111111001100000110000111010000110011100110101010000100111010100000010000010110111000010001100111001011101101010011111100111110110111110110010011010010000001001101010111001111000100110001110010111011111000011100000001000000010010000000010010111110111001101101111100101111000010010111011100100001011010111001110111110010010101100110110011001101111010101110011110011110010000011101000111111000011111111000111111011011110010000110100001110011010011010111010000000011001101000011000001101011010110101001100100010101101110010100101001111000111010011000111110110101101100000001011000010000010111101001101111100100001111111010111001000110001100101111100100100000100010010100001011111111000000011101001011110101010010001111111111100111100000111001000111100000000111000111101001110110010001111011010011001001100110101110010110000111111111011011000011011000111011011010111100110110001010011101101010010010101000011100110100101001111110010010100000111010101100101100001010101001001011011010101010001000111101000100111100010001011100100101001110111001011011010000101010110101000110111010001101010011010010101100110000011011011010100100101001010010100011001010100101100101011111010111110011010010001110001010010101110101011011001001010010111001011101110001010100101111010001100010111110010111010110011011101010101011101010010010100101000101110110001101010100101011110111110100010010101000010011010010100000010101000011100010101010101011010111010100111000101101110101000011010110010110001010100011001010101101000110110101001110010010010100000100110110101011101011010001010100110010110010101111010100010000010101010100110101110111001100010110101101101100101100100001001110011011000101011011000000011001010010101001111111110000011000010100011000101110110010001010101010001000110111010100111100010001001101100011011011100101100100111010000100011010000101001001111110110101101000000101001010101100110101010101011001001111101110110000101011110010101110011101101100001010110010001000000010111100001110010110010101101111101110011111001101011001111101001110101000010111011011010101000101010010001010101101010110111010001011100101000010000011101001011100101000110110010101001100100010011000101010101010101101101011001001010111110011101000100000001100101001010100001001101010111010000010110111101010001111110100100010000101110111010100111000110101111010111000101011101111101011001001001110101101001010100010001110011011000101000001010110101100110101010110011101000101110101001111010101000010110000100000111001110001001011111100001011001010100010000001100001101011000110110100111011111100110101100001101010101010101101000010101110011100010101011011010
