timestamp,graphname,heuristic,seed,limit,objective,runtime,solution
2024-11-11 15:01:28.278346,g000023,MERZ1999GLS,144,0.053,1980285.0,0.053019,1101100011000011001011110110011101100011011010000110100001110011000001100011111101000110001111001011
2024-11-11 15:01:28.337946,g000023,MERZ1999GLS,244,0.053,1968879.0,0.053042,1101100011000100110100001001101101100011010101111001011110001100111110011100001101000110001111001011
2024-11-11 15:01:28.397020,g000023,MERZ1999GLS,344,0.053,1979584.0,0.053211,1101100011000100110100001001100010011100101010000110011110001100111110011100001101000110001111001011
2024-11-11 15:01:28.455910,g000023,MERZ1999GLS,444,0.053,1976879.0,0.053034,1100011100111100110100001001100010011100101010000110100001110011000001100011111101000110001111001011
2024-11-11 15:01:28.515316,g000023,MERZ1999GLS,544,0.053,1976879.0,0.05312,0011100011000011001011110110011101100011010101111001011110001100111110011100000010111001110000110100
