timestamp,graphname,heuristic,seed,limit,objective,runtime,solution
2024-11-19 17:44:40.985136,G59,BURER2002,144,15.875,5915.0,15.877029,11111011100001010001011100010100001100100001110111110100011101110110011001100110000011100101111101010011110000010101100001001010111110111000010111000100011110110001011000111010010110110111011101011100001100110101000011001011000111100100111100110010101110001000110011001111011100100010110100001010111011111100010101011101010011101001101010010110111110100100011001011011100110000001001001000110100011011101111100100111010010100000110100011011100111011000011011101011101000001101110110011110111110011101110011101000111110011101101011011011001111001011101000110000101100100100101110111001010000111001101010000101110010011101100110111000100000011001100101101000010100000100010100001101111001000100101111011010111001111011001101100010010011101000010011110000110101111011000101110100110010101000111101010001111111000001000100111100001010111000101110111100001100111001111011011011111000110101111010010000101100011111101000101000100010100111011101101110001111010101101100011110101100101011001010010101110100111111001001110010100111010100111001000001101000100010000110111111001001100011110001001111110000101101111011001111010100000001011110010100110011000101111100000011111010111010000001110000011001000001010110101110100100000111101011100100000101101110010000101110100111100110111100011011010100111000111001100110101100110111101110011011000110111010011001010001011101000000101001001111101101111101000011100011111110000011100001001011101000100010011000010000001101001101010101111000001011011100001000110111110011011101011001010100101001001111101011110010110100011000110111011101001101111101011010001101000110000011000010101110011000010101101100111111110100001100000010010100001101011001101011011010100000011010001101010101111101010001110001111000101001110110111010110011011110010010011110101111110011101100010111000010011100000011011110100001100001011111001001100001110010111011110100000111110111101010000101101010100100000110010000110101001100110101110000010101100100010101101111001010101001011010010010011110100000011110011100111001000100101111000110111111010010110110011110011001011000001001001111101010110000001010110111010110101100111111000010110001101101101000110011101101011011110010010110110111001000011011010000000100001101001011110000010100111011111101101110101011001010010010010000111101011001000011111000101100010000110001010100001011111001001111110111100001111111010001111010100011111010100011100011101011001000000010000001101100100000011001101011110011011100011101110100010011011110000100000110101010010000101001110000010010100010100000111101101010011110110000011000111010111101001011000000001110001011001011001000010101111000011100010001111001000010010000011100011101111110110000001111011000100111100111001110101010110100110011011001111111011111100010111100000111111110111010111101111101111001101000100110000001100000110110000100001001111110110000100111011101101111011110101011011110010110100010010111011110000110110011100000111100110010101000001000110100010001010011010000101010011110110001010110111100011110110001011100111000101001100100010010010101100001110000111001001111011011011110100001100011010101011001110101111000110001100101101001001101100110110010110001100101110000100000110011001011100110101010011011010010010100001110011101011101000110111110011011011011010100100101111001111101111011111010000101001111011100101101110010100100100100110001001110010010001100001110111010110110000100101110011100010100100011010100010101101011001111100010001100100001010011110111000000000101001101000010100101101001010010110111100111001111000010100111101111101000110010111110000100011010111001111000111111101101110010100001100101111101011111001001110001000111111110100000111111110101010100100101100101101000100101101010010011010011011111101011001011000001101011001100000010011000100000101100111111100100111010100000001011111010100011110010001111000000100011101110011100001100001010001101001110010101010001100110100000101000100000110000010000000101010101000011001011110010101001111010100001010101110011010110110100000110101000100010101010000011111011011101111100000010111000001101111001110010011001010010011100111000011010001010101001101001011110111000101001111100011101111000110011001111100101111000011010110000110100001000101011100110010101101100000001110101011111010010010001101110001011100100110101000101101011101101000110101010001101010111100111001101110000101110111011101101001111111101110101100110001010001010100100110010011101011110100110100111010000101011011100011000100100011110010010101011111001010010011111000110111101001000110110000101011000100100110101001011100111011010111111110111010011001001100010110100100111100110010101110110101100111100111001000100100011100001010100111010010011101110111101100101011101111111001111011100001010111011001000101001010010100000011101100100111111100010001101000011010001111001110001010101011000010111110011110010010111001110100010111111111011101000011011010110111101110000000011011111011100010100000100011111101001101111000110110111100110001111000100100001
2024-11-19 17:44:56.922707,G59,BURER2002,244,15.875,5892.0,15.910921,10101010100000100010011000011010001111100101110010111000111100110101100100100100100010011111110100110100101000110101110001110001101111110111111101110010011111100010101101010110100011101100110001011000010000010001100110010101011111001100001001110000000110010111001110000111111011100111101010100111011101110011001011111110000001010001001100111001011000110011111100110000101001100101111100111011000101110001101000111110101101000111101100000001011110111101111011001100101100001111001010110100100001110011101101011001001101010111110111111100000001101001000100011000000111001110000010110001100101001011001100100101101100000100011100001110100011110110011101011110111111110101111010001111111110100110001101000010010010001011000001100101010100000001111101110110100110001011110101100000001010000100001111100101110101010001101101110000110100000010000111010011010010001101101001111000000101000010111110110100010100010111110101011100011000100110111001011010111010111010111010010100000110100101110010000000000101110001010011001111010011001100011101101010010010111100100001101100101001110111111111100011110110001000100000011001111100001110110100000000100010000100001011000000110001110111011100101011100100000111101100110100000010001101110010100001010101110000001100010110100001111100001001001101000000001101010111000010000010111110001001011110001110011011000011110001001101101011111001100110111010001001100101100101001100111101010011001001110011101100000110101010101010001101110000100100001101001110111000111101110100010001111111011001110000100001011111100101100010000011101111000011000100111001000011000000111010100110001001100100110101010010111111010001001111011010001010000001000000101001111101001101100000011101110100001010101100000111100010011101001110111001010110111001111101111100111111011110101101010001100111110000101001010010110011101100000111110010000101101010000011111110011101110010100101111000010010101100111010111101010001110101101001101010110111000101111101101010100110000011110101000011100101110111111101110011101011110010100101100100110111111001100111010001100000110001110010100111110010000111000101001100010101010001011011011110000000001110110110110001010000010100011100010011001111101100010111101010010010101001100101100000000000010001011101010101100010000110101000011011101010011101001101010001001010111101001010100000110111000110011110011100000001111100011010111001000000010000110011101000111000001100010100010100000101010001001111101001100000010101101000110001110111101000111110100111110010101100110110000010010101000001111100000001110110001010010101100111000101101100100011101100100000011001110110011011110001010001110101100001110100110101001001000000011001001000101000100111110001111000111111010010111100010111110101000111101000101011011000110101001000011001111000011111010011101101100011010101100101001110111000110101010001000111101011000010100001000101010010000010001101110000110101011001100101000011111110100001010001010110101101001101100110110110001100010110101111101011110011110110100100101000101100110011001011111101011111001111111011001011001000110110101011110010011111101010110011011100000010010101111011110101010101001110001111011001010011110111011100001100110111010100000100100000110010101110100111110110111000011110101011000000001100100110000011010100101011111100110111000011000011101001000101001001110110111100110111110110011001101000011010010110001000000001011010010100000101010001011110101011111010100001000000011011011011110011010001101000101000000001101110110010100111110101100100011111111101010101010100011001001101111001111010110001111100011110001111110001011000110100110110101011100010100000110000000011101000011100001111111000111111100100111001100110100010001001000011101100001011101110011101101001110100001111110011011100100111000110111000111000111001001110000100011100010010110110110000111001010000101001000101110101111100110100010100110010010100100001110100110011001000100010010000111001011100110000111100011010101000000011001100100010100001000011011011000111001010110001100000001000011110010010010001101101100000101110101111010010011110100111010011110101000101001100111011101001010111011000011110110011110110001100101111011011100000011111110100011011011011001011101010110110100000001101001101100001001101000001011010001101011111100000100111110010100110111010001101001000001100101010010110100011011001110101100100111101111010100110101101001111100011110101101110110101100000110010110110111110000111111011000011011011010001101011011111100101001011111001110111111111101000011010111110000110100110101111110110000110100011111100011100111110000111101101011010011100000110000000011100111011010101110001101110111001001000101111010011011110110001011101100101001111100011100111111111000111110101100111011110101011011001001011101001010010001111101110111110001100010100010101011011110000000000101111110111111000001100010010010001011010110011110001010010111110111010101111101111011111001111101000001010011111101100000001111011010111010000111010101011010001100101111111010011101011
2024-11-19 17:45:12.922941,G59,BURER2002,344,15.875,5915.0,15.974306,11010011010111101111010010011000000001101100001001001111001000001110010101111111111101000010101001001011110011110100001110101110110100100000101110101010111100011011011111001000000101000100000111010111101011101101001100010010100110010001111001101010100100100110010101101011011111101111000001011110000000000100110111000101101111100110010000010110101001001100001011000000010100000010010111010011011000100101010010101001010000111011111001011010011111000100110100001100110101110011111110000001100110011111010111011110010100101001010100111101011110100011011111110010001011111100101110100101100011101010100001111011110000111110101010001000110010011000110111100011010010011001111111110110011011101100111010110011101000001011010000000111010111001100001101010011010011010011101100011111011110110010011011101111001001010111001110011100101010001100101100100100010010010111111011111011011011000011001000100101011101010110101110111000010010110101101100101001001111110100111010011101001101101101101101101110010011101110010010010111001100111000100111100111101100011100001100000010010100101100010011010110111110111010100001001101001001111001000001100110110010111101101011000011011100111110000011110001100010110000010010001100110001000010011110100110110001111001010010101000011111111110010110101111001011000011001011101001110100000111000010111110001001001011001100001001110111110010100111001000000101111100100111011011111000101111010010110100011111011001000001011110010111100010010000111110001001100110010111101011110111011100111101000110111110110110011100010110110100111010010011001111101011110100111011010111000111010001010110101001001110101001111011101010101111111101000110111011101101100000010000010000101101100010010111111101110010101100101011001010110001100110101001100010011100011010111010000100000110100010110000000111000010010000010010000110000010001011111010111101101011000011010101100010010111010111100000010001001001101000000111101100011000101111001000010011101001100111110001101101101000110001110000101110000101101100110111000001001001001100101010001011110000001100001101011100011001010010010010101110001101111001110010101010100101100000110011101101101000111111101111000000000001101110011101100111010010110110100100000110110001011000011111010011001100101010011100101010010011010111000010110011010110111101001000111010010001110010100001110000110000010001011110001101000010001111011101101101010000011100000010101010100100101110111010100111111000001001011001000100001001001000011101011001000010101001011000010000000110011111101011110111001001000000011001111111101101101101110100101011001010011100000110100010001010011101010101111110110110111000000000110111001100101111000110111101010001001111000000100001100110000111000000101010100111111011011111001101010010001110010101000100111011101101101101010010001001001011011100111000011001011111011101100001101111010100110101101101010000101001001111001010001011011000111010011000001011011111110000010001101111101110011000101001111010110111010001011100000111010001110001111111110010111011111101110110100000100001101110010100001111001101010101000010111010110101011010110100011111010110110010110111110010010100101000100110100100011100110101110000000010100011011011001000001111000000111010011101000101001100010101101001110101001001011110101011110100010001111111100011101011111010011111001100000000001010100011101010101001001100100011101001111100111010001000001011101001011100100011111000010101011110011000100101010100010110011100110011010010010111110011110101011101000100010010010001010101110011010001001010111110011110000111000000100101001101110101111000111001110001110011000111111101100110110010111101001111001111010010001101011010111001110100110001110101110111000100110001010010000111101110110100001010011011111010110110111010111101000100001101010111100001110101010011001111010101011111001001001011111110110101111111001010101011011001101101111010101101110011011100100011000010101101100111010100000001010001000011001111110000101111100101110101001000000100111110110111000011111111101101000110111100011100100100011000010101110100101010111110111101100010000110011010101001001011110101000100000111110001111111101101111111000100010100000101100011100010111101110010001010000011111001001000110100111000000001000010110000000111111001101011110010110010111100111101011111010100100110000010011000100000111010110110000111111111010111000010010100010111000101001001011001110101000111001110111110111101000000010110000001001100010011001011001000010110100010100000011001100001101000101101110111000110111011010001010001100010011000101000111011011011100111101100110011101100101011010000101000000011000010011011101101111001010100011000110010101010000000100111000101001110110110100110100011001000011011001010001001010100011001101001011011100001011000110001110001000110010101101010011011101111010110011110110001001100000001111101100010111010111000001100110110110011001011101011001110101100001111111000011111100100010100010110110111000010100111011011110011001010110100011010000110111100110101
2024-11-19 17:45:28.885916,G59,BURER2002,444,15.875,5893.0,15.937555,00000100010000001100000001111001011000011010111011100101110110001100101000010111000101101001100000010101000111111011000011110111000101010011111110110011100001011101001101100011000001011000000101111101101100000111110000010010001011101101010111001001101011100011011011100000010011111011001101100001100110101011000111001100100101110010011100001101110011011110101111101101010100100011101010111011011000000111110011011100101001100110110111101000100001101110100000000001010010010110111101000000000100111001011010000011001000111110010000010111100100011111010000100101011000011000111110110001001111100110001100011001000001001111101001100100110111010010001010111000011100111111010101110010101111011011010000000110110011011101000110101111001001010110011011100101011101011000000011011001000110110110011000010101111100100110001001011011001010010100010111011111110001111100101100001101010100011100100101010100001001110010011010100111100100000110101110011010000001100000111010100001110101110111111101101111011011000001001000001001100110001111011001100101011000000100100011111000000010001000000010010000101001101000011011110011100011111111001010000111000100101010110111111100101101100101101111010001000111000010111101100001000011110001101101111110001010010001101111110110001010010101110111100000100001001111010001100110000000000011001100100110100010011001101110001010100001110001100011100000011010101100011100001111000011001110001110100011010001011000111111011000010111110001011011000100011000101011010010011000010110010110101001100101000111101000000010100101111101100111000100100111000111011111011010111010110110001100111001001110110010101001000111100110000000000100100001111000110011010111011101101000010101000011111110111010110111110100011111101110000100010010011010011100110100011000100111110011101011110010001101110011101100111101100011011000010000000110000011001111000101010111001000001010011001101010111000000001001000111001111100001000110011111001110001010111011011100111101011001100011111010001011110011001110100000011111100010100110110110011111001001010101110000111010111101110001010100111001010001000010001101001101000111001001111000011111111001010000110100010000000011010100100101001001001000100111010001101100010010100101010011100000110111110100111000100010100011111110110101101011111101110100110011110110110011110011000011110001110100110011101010011000100110101001000000110001100111111100010000011110110111011101001010010001001001001011100110001010110000100100001101111100101101010100000111110111011010011010101011110000110111101011010110011100000111111100101010001001010101001101001001100101101100101011000000011100100111111011110100001100111100011110100010000001001101001010111001011111111110100110000101101100000111101101001001010000010110001101110010111110111111011001100101010110011011011010011001011111000111010001000001100110001101110101110011001011110000000111011000111110010100100100000000101010010101011110011100101100011011110111100010110010101011101011110000101111101010111000000101100001010011011000110011000110111010000110000001011101111101000010000111010110011001010100101000110101010111001011001001000111110010000101001001110110100010100001111111001111100001100111101111101110000001010110000001110110000001010101011010001001000100100011011010111101111110110111110110111010111101100000010001011011100111100011100000000100011110111000011000001101011000101110011010000001110111000001001000010011001111011101010101100000110110110101101111101111100110100110111101000001000110110111011000111010000111011001001101101110000011110111100010100000011000000100001110010100010101110001010110111011110101000110100111000001101100111001000110010001101110000101000001101111010111000111011000000011001100101011010011001001101110010101010110111010001011000001001111010001111010000011010100011111101111010001101011010110000101101000110011011111011000001011001011111101110110111010111001011001101100011101110011100010010110010101001001111001100111011101110100001101001100000011010011101101010111100011100000000001010010001100001110101111100100010000101010110010111101110101011111001111010101100100001101101110011101101101101010110001101101000110011110001010100110111011110001011110110100110010100010110000101000100100000011111110010101000101010100011111101000000010110100111101000110100111111111111100010101001111011111100001001011010001011001011011000111000001111010111010100010101000010000111101110101110000111011001010011111101110000010110010001111111010100001101000000011000011011001111101000011100010111101101000000010001010101100110000010110111101111110010001000000011011000010101111011101100111110111110100011001111011111110111101110110111001001000101001111111000001110101000000001111101010100111110110011010011011111000000010011100111110101001101111100010111100111010111111010110101100001000101111010111000101000100101100101101000000111001111111111011100101000011101111111100010000100011110011000101111110010011001010100101000101100100111100000001000001111100000010100111100010000111000000111010111
2024-11-19 17:45:44.797971,G59,BURER2002,544,15.875,5891.0,15.885348,00010011100111001110010000011101100011000011000010001001101011001010001001100000011010011111111111111001100011011110110101101000001001011111000101011101011111010111010001001001100111100111001011010110011011011100011001111101100001010101010000110000101101001000000001101100110110101110111000101000001100110110101010000001000100111000001000111111001000111101100000001110111111000111001011001001100100101001010010111111111000011101000000000111100001111010000110101101101011011001110011001110001000001001101101011001010011010001111001001010010010001011111000011101110110110101100010011111000110101001001110101111011011110101100100101011001101111010001010100101000000100110111101001101101111000111101010011010000001001000001010111110011101100000110100011111101010100000011000111110001001100111100111000011011011100001110111000100010000011101101101011000001101011001001100110000110010110111111011100011010001011000001011110001110100011010110111000110011110010101000101111011111000000101001111111101010010001101010100101111111011010111000011101101110100101011001110100011011111010010100110111110011000110011111100000000011011100100101111100000000101000111011011011001010000101110100100111110110001110001001110001011111011001101100111000001000000001010101001101011000000010110111010011100101110010001100010101010100011111001111101000111000000011101111010101110011111010100110011111011110001001010111101110010010111111010100011000001111010110110100110000101111010101100101101100010001111010101101010000111001111010001110011110001111011011001101000001111111101101000011010000110001000011010000110111000101000111010110110011010101000111101011111000001111101001000010001000111011001011010110100101011010100010100001101100101010001001111100100000011110011100101001000100010101101001000010010011110101100100011001100000010111101100000101100000100011000011010011110101011110001100101100110111011111011010101010011110101110111000111000011100111110000110111110011111001100011100111101010111000011011110110110110110000110100110111101000100011000011101010111100000011000011101000011000001011010101101000101010110001100010110001101001011001111100010110010010001110111101101001101000101100110011011100001010000001110100000111001101111011110010100100101111101100110101011110001111110010011110001111100010000110100111110001011100010000001011000100100000011010010001111110010010011100011001011010010000101011010000000011010001011011000010100000100000001011111100011100100000100110000001011010011011001011011011000100001011011100100110001011111100000010100011110101110001110101110010100101010101101001010101101000101101101111000111001111101010011111010010100011011100100111110010100110110111101011011110010001000110100001101101111111000110011011110110101001010111001111001111001110100011010110010000001000001000000011010110110100001101111011110111011000101100011110000000100101011100111111100111101111011001111000000101111101000000110011011010000111101010010100010011101111110111110101111011101011110010100010011001000000110000011010000010110010111000110011110010101000010000011001101111010100000001010101111010110000011111000111011101101100110101111101001100101111010010010001111001000010100100100011011100110001101110101101001010110010000010100011111000001101110100111001001000101100110010001110111101110101011111011011001110011111000110111010101100101111001111101101101110011010110110110011100101101101011010100001100010101000100110011001011111011000111011011010000000111001011100000111010001001101010100100001011101101111111000010111110000010010111110010001000001110111101100100111110111011100101110100101000001110101111101100100000110101011000010000010011001010110101110000111001000110010111111101011111001100010100011101111100000010100101110100000111000110010101100111100101000100001111100111110110011001110110111110101100110001010011110101001101100110000100000011111110100100001100110011100001001011001010010010010000100001100101100010100110010111111011011000110011111111011101100110001101101110100111001000111111110111010110010000110011100001010011000100111010000011011011000000101010000111010001001010011110000100000001100010000011011000011000111100110000011011001010110011111100110001010001001011000001110000111100010101010010110110000111110110010110100011010000111010111011000111000011011101001001111111000001101011110011001000011010000011000100001110110001110100101010000010010000000100111001001101101010111000001001101011101001100000010111010101000001110011001010101100011011000101010000011000101000111111110000000111001001110100111100000010011100000101011101000000011111111011100010111001110100110010010001110110101100010000101110100000010110101101100100101101111000100001111100010100011111011000101100111011011101001101000010111010101100101000000110101100010111101100110001010011010110101110001001101101010101010100010010011001000111000010001110111101010000000010100011000111110001011100111010110111010001010101100011100001110101011001110100010001110001110101001011001101100100110100101010001101111011101011001
