timestamp,graphname,heuristic,seed,limit,objective,runtime,solution
2024-11-09 08:29:24.684345,g001414,BURER2002,144,0.058,14904902.0,0.058086,001100111000100000010010010110010101010001011101101100010001111010011011010110001100100110100100101100000111100001100111000001001010101111110000001001001011000000001111000001011111001001000001110011111010010011101010010001010
2024-11-09 08:29:24.745883,g001414,BURER2002,244,0.058,14826321.0,0.058501,110000111001011111110010011001101001010001100010011100010001100110011011010111001100100110100100101101100111100110011111000110110101101111001111101001001100100000010111011101010000101001100000001111111010010100010010010001101
2024-11-09 08:29:24.807556,g001414,BURER2002,344,0.058,14935803.0,0.058687,001111000110100000001101100110010110101110011101100011101001111001100101010111110011010110100011010011100111011110011111000010110101101111111111110101001000111111101111011110101111001010111111110000000101101011101101101110010
2024-11-09 08:29:24.869284,g001414,BURER2002,444,0.058,14888185.0,0.058739,001111000110100000001101100110010110101110011101100011101001111010100101010110001011010110100101010011100111101110011111000110110101101111001111110101001100111111101111011110101111001001001111110011111101101011101010101110010
2024-11-09 08:29:24.930905,g001414,BURER2002,544,0.058,14946543.0,0.058649,001100111001010000010010011000010101010001101101101100010001111010011011010110001100100110100100101101100111100001101111000101001010101111000000001001001111000000001110100001011111001001000001110011111010010111101010010001110
