name,experiment,type,durationLoad,bits,size,durationBuild,samples,temperatureStart,temperatureEnd,offsetEnergy,durationSample,scalingFactor,durationScale,roundedToZero,notUsedBits,l1Norm,l2Norm,durationCheckRounding,runs,iterations,durationSolve,durationAnneal,durationLibrary,cut,tgt,rate,durationEvaluate,duration,baseline,timeRate,solution
g002320,0,float,4.8100444799999997e+02,5242,534338,9.4390673999999990e+01,96,5.3130067915097175e+02,1.8586529094762335e+02,3.7391443439869050e+02,4.2523801690000000e+03,9.5797968120060499e+00,1.5843081899999999e+02,142,0,1.3925415871145400e+04,4.8419219889379445e+02,3.0164922999999998e+01,128,345347421,9.0842279593999992e+04,8.8541398437500000e+04,0.0000000000000000e+00,4.2733235775877964e+06,,-1.00000000e+00,2.0786289999999998e+00,9.5349559884999995e+04,-1.0000000000000000e+00,-1.00000000e+00,11111111111110100100000000000000000000000000000000000000000000000000010111111111111111111111111111111111111111111111111101101001000000000000000000000000000000000000000000000000001111111111111111111111111111111111111111111111111101011000000000000000000000000000000000000000000000000100101111111111111111111111111111111111111111111111110101110000000000000000000000000000000000000000000001000000111111111111111111111111111111111111111111111111110100001000000000000000000000000000000000000000000000000011011111111111111111111111111111111111111111111111111111000011000000000000000000000000000000000000000000000100001010111111111111111111111111111111111111111111111110011000000001000000000000000000000000000000000001000110010111111111111111111111111111111111111111111111100110000000000000000000000000000000000010000000000011110101111111111111111111111111111111111111111111010000100010000000000000000000000000000000000000000111111010111111111111111111111111111111111111111111011100000000000000000000000000000000000000000000010000100111111111111111111111111111111111111111111111111011010000000000000000000000000000000000000000000000100101011111111111111111111111111111111111111111111110101000100000010000000000000000000000000000000000000000011111111111111111111111111111111111111111111111110110001000000000000000000000000000000000000000010000001111100111111111111111111111111111111111101111011110100000000000000000000000000000000000000000000000101111111111111111111111111111111111111111111111110100100000000000000000000000000000000000000000000101010000111111111111111111111111111111111111111111111100011000010000000000000000000000000000000000000000010011111111111111111111111111111111111111111111011001001100000000000000000000000000000000000000000100001111111111111111111111111111111111111111111111111001001000000000000000000000000000000000000000010010000101011111111111111111111111111111111111111111110110100000000000000000000000000000000000000000000110111110111111111111111111111111111111111111111010110000000000000000000000000000000000000000100000111111111111111111111111111111111111111111111111100000000000000000000000000000000000000000000000011001111110111111111111111111111111111111111111111011111100010000000000000000000000000000000000000000000000001101111111111111111111111111111111111111111111111101110000000000000000000000000000000000000000000000000001111111111111111111111111111111111111111111111110011000100000000000000000000000000000000000000000010001101111111111111111111111111111111111111101111111001100000001000000000000000000000000000000000000000011111011111111111111111111111111111111111111111111101000100010000000000000000000000000000000000000000000001010011111111111111111111111111111111111111111111111111100001000000000000000000000000000000000000000000000000001011111111111111111111111111111111111111111111111111100010100000000000000000000000000000000000000000000001011111110111111111111111111111111111111111111110111111110000100000000000000000000000000000000000000000000000001111111111111111111111111111111111111111111111111010100001000000000000000000000000000000000000000000001010111111111111111111111111111111111111111111110111110010000000000000000000000000000000000001000000001010111011111111111111111111111111111111111111111011100010000000000000000000000000000000000000000000100100111111111111111111111111111111111111111111111100100000010000000000000000000000000000000000000001000100111111111111111111111111111111111111111111111101011000110000000000000000000000000000000000000000000001110101011111111111111111111111111111111111111111111101101110000000000000000000000000000000000000000000000100110101111111111111111111111111111111111110111111110111100010000000000000000000000000000000000000000000010001110110111111111111111111111111111111111111111111111010001100000000000000000000000000000000000000000001000000100111111111111111111111111111111111111111111110111000001001110000000000000000000000000000000000000010001000111111111111111111111111111111111111111111111111011010010000000000000000000000000000000000000000110000011100111111111111111111111111111111111111111111110000000000000000000000000000000000000000000000000001111110111111111111111111111111111111111111111111111100001000000000000000000000000000000000000000100001010001011111111111111111111111111111111111111110101011100011000100000000000000000000000000000000000000000111111111111111111111111111111111111111111111111110100000000000000000000000000000000000000000000000010100001110111111111111111111111111111111111111111111111111010000000000000000000000000000000000000000000000000011111110011111111111111111111111111111111111111111111110000000000000000000000000000000000000000000000000000100111101111111111111111111111111111111111111111111101001001000000000000000000000000000000000000000000100000101111111111111111111111111111111111111111111111101011010000000000000000000000000000000000000000000000010110011111111111111111111111111111111111111111111111111100000000000000000000000000000000000000000000000000010101111111111111111111111111111111111111111111111111111100001010000000000000000000000000000000000000000000000001001111111111111111111111111111111111111111111111111110000000000000000000000000000000000000000000000000000101011111111111111111111111111111111111111
g002320,1,float,4.8100444799999997e+02,5242,534338,6.9125048999999990e+01,96,5.3234883788132231e+02,1.8623196905480592e+02,3.7465209895324250e+02,3.6625894479999997e+03,9.5797968120060499e+00,1.2211201299999999e+02,142,0,1.3925415871145400e+04,4.8419219889379445e+02,3.0166471999999999e+01,128,347792494,9.1240418271999995e+04,8.9185023437500000e+04,0.0000000000000000e+00,4.2733096878095558e+06,,-1.00000000e+00,2.0362190000000000e+00,9.5096281000999996e+04,-1.0000000000000000e+00,-1.00000000e+00,11111111111110100100000000000000000000000000000000000000000000000000010111111111111111111111111111111111111111111111111101101001000000000000000000000000000000000000000000000000001111111111111111111111111111111111111111111111111101011000000000000000000000000000000000000000000000000010101111101111111111111111111111111111111111111111110101110000000000000000000000000000000000000000000000000000111111111111111111111111111111111111111111111111111110001000000000000000000000000000000000000000000000000011011111111111111111111111111111111111111111111111111111000011000000000000000000000000000000000000000000000100001000111111111111111111111111111111111111111111111110111000000000000000000000000000000000000000000001000110010111111111111111111111111111111111111111111111100110000000000000000000000000000000000010000000000011110101111111111111111111111111111111111111111111000000100010000000000000000000000000000000000000000101111011111111111111111111111111111111111111111111011100000000000000000000000000000000000000000000000000100111111111111111111111111111111111111111111111111011010000000000000000000000000000000000000000000000100101011111111111111111111111111111111111111111111110101000100000010000000000000000000000000000000000000000011111111111111111111111111111111111111111111111110110001000000000000000000000000000000000000000010000001111100111111111111111111111111111111111111111011100000000000000000000000000000000000000000000001000101111111111111111111111111111111111111111111111110100101000010000000000000000000000000000000000000100010000111111111111111111111111111111111111111111111100011000010000000000000000000000000000000000000000010011111111111111111111111111111111111111111111111011000100000000000000000000000000000000000000000100001101111111111111111111111111111111111111111111111001011000000000000000000000000000000000000001000010010101011111011111111111111111111111111111111111110110100000000000000000000000000000000000000000000110111110111111111111111111111111111111111111111010010000000000000000000000000000000000000000100000111111111111111111111111111111111111111111111101100000000000000000000000000000000000000000000000011001111110111111111111111111111111111111111111111011111100010000000000000000000000000000000000000000000000001101111111111111111111111111111111111111111111111101110000000000000000000000000000000000000000000000000001111111111111111111111111111111111111111111111110011000100000000000000000000000000000000000000000010001101111111111111111111111111111111111111101111111001100000001000000000000000000000000000000000000000011111011111111111111111111111111111111111111111111101010101010000000000000000000000000000000000000000000001010011111111111111111111111111111111111111111111111111100001000000000000000000000000000000000000000000000000001010111111111111111111111111111111111111111111111111101010100000000000000000000000000000000000000000001001011110110111111111111111111111111111111111111110111111110000100000000000000000000000000000000000000000000000001111111111111111111111111111111111111111111111111000101001000000000000000000000000000000000000000000100010111111111111111111111111111111111111111111110111110010000000000000000000000000000000000001000000000010111011111111111111111111111111111111111111111011100010000000000000000000000000000000000000000001100100111111111111111111111111111111111111111111111100000000010000000000000000000000000000000000000001000100111111111111111111111111111111111111111111111100011100110010000000000000000000000000000000000000000001100101011111111111111111111111111111111111111111111101101110000000000000000000000000000000000000000000000100010101111111111111111111111111111111111110111111110101010110000000000000000000000000000000000000000000010001110110111111111111111111111111111111111111111101111010001100000000000000000000000000000000000000000001000010110111111111111111111111111111111111111111111110110000000001110000000000000000000000000000000000010010001000111111111111111111111111111111111111111111111011011010000000000000000000000000000000000000000000110110001101111111111111111111111111111111111111110111110110000000000000000000000000000000000000000000000001111110111111111111111111111111111111111111111111111100001000000000000000000000000000000000000000000001010001011111111111111111111111111111111111111110101011110011000100000000000000000000000000000000000000000111011111111111111111111111111111111111111111111110100001000000000000000000000000000000000000000000010000001110111111111111111111111111111111111111111111111111010000000000000000000000000000000000000000001000000010111110011111111111111111111111111111111111111111111110000000000000000000000000000000000000000000000000000100111101111111111111111111111111111111111111111111111101001000000000000000000000000000000000000000000000000101011111111111111111111111111111111111111111111101011010001000000000000000000000000000000000000000000010110011111111111111111111111111111111111111111111111111100000000000000000000000000000000000000000000000000000101111111111111111111111111111111111111111111111111111100001010000000000000000000000000000000000000000000000011001111111111111111111111111111111111111111111111111110000000000000000000000000000000000000000000000000000101011111111111111111111111111111111111111
g002320,2,float,4.8100444799999997e+02,5242,534338,7.1596870999999993e+01,96,5.3236234710263500e+02,1.8623669499521657e+02,3.7466160636221923e+02,4.2113360069999999e+03,9.5797968120060499e+00,1.1972275800000000e+02,142,0,1.3925415871145400e+04,4.8419219889379445e+02,3.0111205999999999e+01,128,345658868,9.0615434481999997e+04,8.8610984375000000e+04,0.0000000000000000e+00,4.2730449284860408e+06,,-1.00000000e+00,2.0525840000000000e+00,9.5020142701999997e+04,-1.0000000000000000e+00,-1.00000000e+00,00000001000001011011111111111111111111111111111111111111111111111111101000000000000000000000000000000000000000000000000010010110111111111111111111111111111111111111111111111111110000000000000000000000000000000000000000000000000010100111111111111111111111111111111111111111111111111001010100010000000000000000000000000000000000000000001010001111111111111111111111111111111111111111111111111111000000000000000000000000000000000000000000000000001001110111111111111111111111111111111111111111111111111100100000000000000000000000000000000000000000000000000000101100111111111111111111111111111111111111111111111011110111000000000000000000000000000000000000000000000000100111111111111111111111111111111111111111111110111001101000000000000000000000000000000000000000000000011001111111111111111111111111111111111101111111111100001010000000000000000000000000000000000000000000111111011111111111111111111111111111111111111111110000000100000000000000000000000000000000000000000000110011111111111111111111111111111111111111111111101111011000000000000000000000000000000000000000000000000100101111111111111111111111111111111111111111111111011010100000000000000000000000000000000000000000000001010111011111101111111111111111111111111111111111111111100000000000000000000000000000000000000000000000001001110111111111111111111111111111111111111111101110110000011000000000000000000000000000000000010000100011111111111111111111111111111111111111111111110111010000000000000000000000000000000000000000000000001011010111111111111111111111111111111111111111111011101111000000000000000000000000000000000000000000000011100111101111111111111111111111111111111111111111101110000000000000000000000000000000000000000001100100101011111111111111111111111111111111111111111011110010000000000000000000000000000000000000000000000110100111111111111111111111111111111111111110111101101010100000100000000000000000000000000000000000001001011111111111111111111111111111111111111111111001000001000000000000000000000000000000000000000101001111111111111111111111111111111111111111011111000000000000000000000000000000000000000000000000111111111111111111111111111111111111111111111111100110000001000000000000000000000000000000000000000100000011101111111111111111111111111111111111111111111111110010000000000000000000000000000000000000000000000010001111111111111111111111111111111111111111111111111010000100000000000000000000000000000000000000000001100111011111111111111111111111111111111111111111101110010000000000000000000000000000000000000010000000110011111110111111111111111111111111111111111111111100000100000000000000000000000000000000000000000000010101011101111111111111111111111111111111111111111111110101100000000000000000000000000000000000000000000000000011110111111111111111111111111111111111111111111111111110100000000000000000000000000000000000000000000000000011101011111111111111111111111111111111111111111111110100000001000000000000000000000000000000000000001000000001111011111111111111111111111111111111111111111111111110000000000000000000000000000000000000000000000000101010110111111111111111111111111111111111111111111111101000000000000000000000000000000000000000000001000000101111111111111111111111111111111111110111111111101000100000000000000000000000000000000000000000000011101111111111111111111111111111111111111111110011011000000000000000000000000000000000000000000000111111111101111111111111111111111111111111111111110111011000000000000000000000000000000000000000000000011100011011111111111111111111111111111111111111111111110010010100000000000000000000000000000000000000000000010010001111111111111111111111111111111111111111111111011101010000000000000000000000000000000000001000000001010101101111111111111111111111111111111111111111111101110001000000000000000000000000000000000000000000000000101110011111111111111111111111111111111111111111110111101011000000000000000000000000000000000000000000001000111111110001111111111111111111111111111111111111101110111000000000000000000000000000000000000000000000000100101101111111111111111111111111111111111111111000111100011000000000000000000000000000000000000001000001111111111111111111111111111111111111111111111111110000001000000000000000000000000000000000000000000000011110111111111111111111111111111111111111111111111101110100000000000000000000000000000000000000001010100011101111011111111111111111111111111111111111111111000000000000000000000000000000000000000000000000001011111111111111111111111111111111111111110111111101111110001000000000000000000000000000000000000000000000000101111111111111111111111111111111111111111111111111101000001100000000000000000000000000000000000000000000001111111111111111111111111111111111111111111111111111011000000000000000000000000000000000000000000000000000110110111111111111111111111111111111111111111111111111010000000000000000000000000000000000000000000000010100101110111111111111111111111111111111111111111111101001100000000000000000000000000000000000000000000000000011111111111111111111111111111111111111111111111111101010000000000000000000000000000000000000000000000000000011110101111111111111111111111111111111111111111111111110110000000000000000000000000000000000000000000000000001111111111111111111111111111111111111111111111111111010100000000000000000000000000000000000000
g002320,3,float,4.8100444799999997e+02,5242,534338,6.7201663999999994e+01,96,5.3242339688077470e+02,1.8625805208211946e+02,3.7470457147436582e+02,4.2305522339999998e+03,9.5797968120060499e+00,1.2099626099999999e+02,142,0,1.3925415871145400e+04,4.8419219889379445e+02,3.0115302000000000e+01,128,345578852,9.0718573254999996e+04,8.8593492187500000e+04,0.0000000000000000e+00,4.2732838473704774e+06,,-1.00000000e+00,2.0432069999999998e+00,9.5139366620999994e+04,-1.0000000000000000e+00,-1.00000000e+00,11111111111110100100000000000000000000000000000000000000000000000000010111111111111111111111111111111111111111111111111101101001100000000000000000000000000000000000000000000000001111111111111111111111111111111111111111111111111101011000000000000000000000000000000000000000000000000000101111111111111111111111111111111111111111111111110101110000000000000000000000000000000000000000000000000000111111111111111111111111111111111111111111111111111110001000000000000000000000000000000000000000000000000011011111111111111111111111111111111111111111111111111111000011000000000000000000000000000000000000000000000100001010111111111111111111111111111111111111111111111110011000000001000000000000000000000000000000000001000110010111111111111111111111111111111111111111111111100110000000000000000000000000000000000010000000000011110101111111111111111111111111111111111111111110010000100010000000000000000000000000000000000000001111111011111111111111111111111111111111111111111111001100000000000000000000000000000000000000000000010000100110111111111111111111111111111111111111111111111011010000000000000000000000000000000000000000000000100111011111111111111111111111111111111111111111111110101000100000010000000000000000000000000000000000000000011111111111111111111111111111111111111111111111110110001000000000000000000000000000000000000000010001001111100111111111111111111111111111111111101111011100000000000000000000000000000000000000000000001000101111111111111111111111111111111111111111111111110100101000000000000000000000000000000000000000000101010000111111111111111111111111111111111111111111111100011000010000000000000000000000000000000000000000010011111111111111111111111111111111111111111111011001000100000000000000000000000000000000000000000100001101111111111111111111111111111111111111111111111001011000000000000000000000000000000000000001000010010101011111011111111111111111111111111111111111110110000100000000000000000000000000000000000000000110111110111111111111111111111111111111111111111010010000000000000000000000000000000000000000100000111111111111111111111111111111111111111111111111100000000000000000000000000000000000000000000000011001111110111111111111111111111111111111111111111011110100010000000000000000000000000000000000000000000000001101111111111111111111111111111111111111111111111101110000000000000000000000000000000000000000000000000101101011111111111111111111111111111111111111111110011000100000000000000000000000000000000000000000010001101111111111111111111111111111111111111101111111001100000001000000000000000000000000000000000000000011111011111111111111111111111111111111111111111111101010100010000000000000000000000000000000000000000000001010011111111111111111111111111111111111111111111111111100001000000000000000000000000000000000000000000000000001011111111111111111111111111111111111111111111111111100010100000000000000000000000000000000000000000000000011111110111111111111111111111111111111111111110111111110000100000000000000000000000000000000000000000000000001111111111111111111111111111111111111111111111111000101001000000000000000000000000000000000000000000000010111111111111111111111111111111111111111111110111110010000000000000000000000000000000000001000000000011111011111111111111111111111111111111111111111001100010000000000000000000000000000000000000000000100100111111111111111111111111111111111111111111111100000000010000000000000000000000000000000000000001000100111111111111111111111111111111111111111111111101011000110000000000000000000000000000000000000000000001100101011111111111111111111111111111111111111111111101101110000000000000000000000000000000000000000000000100110101111111111111111111111111111111111110111111110101000010000000000000000000000000000000000000000000010001110111111111111111111111111111111111111111111111111010001100000000000000000000000000000000000000000001000010100111111111111111111111111111111111111111111110111000000001110000000000000000000000000000000000010010001000111111111111111111111111111111111111111111111011011010000000000000000000000000000000000000000000111110011100111111111111111111111111111111111111110101100000000000000000000000000000000000000000000000000001111110111111111111111111111111111111111111111111111100001000000000000000000000000000000000000000000001010001011111111111111111111111111111111111111111101011100010000100000000000000000000000000000000000000000111111111111111111111111111111111111111111111111110100000000000000000000000000000000000000001000000010000011110111111111111111111111111111111111111111110111111010000000000000000000000000000000000000000001000000011111110011111111111111111111111111111111111111111111110000000000000000000000000000000000000000000000000000100111101111111111111111111111111111111111111111111101101001000000000000000000000000000000000000000000100000101111111111111111111111111111111111111111111111101011010000000000000000000000000000000000000000000000010110011111111111111111111111111111111111111111111111111100010000000000000000000000000000000000000000000000010101110111111111111111111111111111111111111111111111111101000010000000000000000000000000000000000000000000000001001111111111111111111111111111111111111111111111111110000000000000000000000000000000000000000000000000001101011111111111111111111111111111111111111
g002320,4,float,4.8100444799999997e+02,5242,534338,6.7755543000000003e+01,96,5.3214227417155610e+02,1.8615970672667140e+02,3.7450672523975902e+02,4.2649973909999999e+03,9.5797968120060499e+00,1.2207920600000000e+02,142,0,1.3925415871145400e+04,4.8419219889379445e+02,3.0075640000000000e+01,128,345440108,9.0584990246999994e+04,8.8560226562500000e+04,0.0000000000000000e+00,4.2732185041764183e+06,,-1.00000000e+00,2.0216050000000001e+00,9.5041843991999995e+04,-1.0000000000000000e+00,-1.00000000e+00,11111111111110100100000000000000000000000000000000000000000000000000010111111111111111111111111111111111111111111111111101101001100000000000000000000000000000000000000000000000001111111111111111111111111111111111111111111111111101001000000000000000000000000000000000000000000000000011101111111111111111111111111111111111111111111111110101110000000000000000000000000000000000000000000000000000111111111111111111111111111111111111111111111111110110001000000000000000000000000000000000000000000000000011011111111111111111111111111111111111111111111111111111000011000000000000000000000000000000000000000000000100011000111111111111111111111111111111111111111111101110011000000001000000000000000000000000000000000001000111010111111111111111111111111111111111111111111111100110000000000000000000000000000000000010000000000011110101111111111111111111111111111111111111111110000000100010000000000000000000000000000000000000000111111011111111111111111111111111111111111111111111011000000000000000000000000000000000000000000000010000100111111111111111111111111111111111111111111111111011010000000000000000000000000000000000000000000000100101011111111111111111111111111111111111111111111110101000100000010000000000000000000000000000000000000000011111111111111111111111111111111111111111111111110110001000000000000000000000000000000000000000010000001111010111111111111111111111111111111111101111011100000000100000000000000000000000000000000000001000101111111111111111111111111111111111111111111111110100100000000000000000000000000000000000000000000101010010111111111111111111111111111111111111111111111100010000010000000000000000000000000000000000000000010011111111111111111111111111111111111111111111011001010100000000000000000000000000000000000000000100001111111111111111111111111111111111111111111111111001001000000000000000000000000000000000000001000011010101011111111111111111111111111111111111111101100110100000000000000000000000000000000000000000000110111111111111111111111111111111111111111111111010110000000000000000000000000000000000000000100000111111111111111111111111111111111111111111111111100000000000000000000000000000000000000000000000011001111110111111111111111111111111111111111111111011110100010000000000000000000000000000000000000000000000001101111111111111111111111111111111111111111111111101110000000000000000000000000000000000000000000000000001111011111111111111111111111111111111111111111110011000100000000000000000000000000000000000000000010001101111111111111111111111111111111111111101111111001100000001000000000000000000000000000000000000000011111011111111111111111111111111111111111111111111101010100010000000000000000000000000000000000000000000001010011111111111111111111111111111111111111111111111111100001000000000000000000000000000000000000000000000000001011111111111111111111111111111111111111111111111111100000100000000000000000000000000000000000000000000001011111110111111111111111111111111111111111111110111111110000100000000000000000000000000000000000000000000000001111111111111111111111111111111111111111111111111000101001000000000000000000000000000000000000000000000010111111111111111111111111111111111111111111110111111010100000000000000000000000000000000000000000000010111011111111111111111111111111111111111111111001100010000000000000000000000000000000000000000001100100111111111111111111111111111111111111111111111100000000010000000000000000000000000000000000000001000100111111111111111111111111111111111111111111111101011100110000000000000000000000000000000000000000000001100101011111111111111111111111111111111111111111111101101110000000000000000000000000000000000000000000000100110101111111111111111111111111111111111110111111110111000010000000000000000000000000000000000000000000010001110110111111111111111111111111111111111111111111111010001100000000000000000000000000000000000000000001000010100111111111111111111111111111111111111111111110111000000001110000000000000000000000000000000000000010001000111111111111111111111111111111111111111111111111011010010000000000000000000000000000000000000000110000001100011111111111111111111111111111111111111111111010000000000000000000000000000000000000000000000001111110111111111111111111111111111111111111111111111100101000000000000000000000000000000000000000000000010001011111111111111111111111111111111111111110101011110011000100000000000000000000000000000000000000000111111111111111111111111111111111111111111111111110100000000000000000000000000000000000000000000000010100001110111111111111111111111111111111111111111111111111010000000000000000000000000000000000000000000000100011111110011111111111111111111111111111111111111111111100000000000000000000000000000000000000000000000000000100111101111111111111111111111111111111111111111111111001101000000000000000000000000000000000000000000000000101111111111111111111111111111111111111111111111101011010001000000000000000000000000000000000000000000010110011111111111111111111111111111111111111111111111111100010000000000000000000000000000000000000000000000000001110111111111111111111111111111111111111111111111111110001010000000000000000000000000000000000000000000000001001111111111111111111111111111111111111111111111111110000000000000000000000000000000000000000000000000001101011111111111111111111111111111111111111
