name,experiment,type,durationLoad,bits,size,durationBuild,samples,temperatureStart,temperatureEnd,offsetEnergy,durationSample,scalingFactor,durationScale,roundedToZero,notUsedBits,l1Norm,l2Norm,durationCheckRounding,runs,iterations,durationSolve,durationAnneal,durationLibrary,cut,tgt,rate,durationEvaluate,duration,baseline,timeRate,solution
g001821,0,int,1.6564639999999999e+00,99,2514,1.9938599999999998e-01,96,1.4683761277148907e+01,2.5464747135258325e+00,4.5389099326599327e+00,1.1317544000000000e+01,1.0000000000000000e+00,1.1089599999999999e-01,0,0,0.0000000000000000e+00,0.0000000000000000e+00,3.1876999999999996e-02,128,40681,4.0266329999999996e+01,2.5223379135131836e+01,0.0000000000000000e+00,8.1390000000000000e+03,,-1.00000000e+00,1.8010999999999999e-02,5.1912166999999997e+01,-1.0000000000000000e+00,-1.00000000e+00,0100100010000100100111100110000100011111011111001110001110010101111100001001110011001111000111110000
g001821,1,int,1.6564639999999999e+00,99,2514,1.9336699999999998e-01,96,1.4754426652785495e+01,2.5587295839765267e+00,4.5607533670033664e+00,1.0740971999999999e+01,1.0000000000000000e+00,1.1032900000000000e-01,0,0,0.0000000000000000e+00,0.0000000000000000e+00,3.2155999999999997e-02,128,42927,3.7480751999999995e+01,2.4850477218627930e+01,0.0000000000000000e+00,8.1390000000000000e+03,,-1.00000000e+00,1.7509000000000000e-02,4.8542928999999994e+01,-1.0000000000000000e+00,-1.00000000e+00,0100100010000100100111100110000100011111011111001110001110010101111100001001110011001111000111110000
g001821,2,int,1.6564639999999999e+00,99,2514,1.9006799999999999e-01,96,1.4662997366195960e+01,2.5428738122855030e+00,4.5324915824915823e+00,9.0800020000000004e+00,1.0000000000000000e+00,1.1047300000000000e-01,0,0,0.0000000000000000e+00,0.0000000000000000e+00,3.1695000000000001e-02,128,49388,3.8675823000000001e+01,2.6256923675537109e+01,0.0000000000000000e+00,8.1390000000000000e+03,,-1.00000000e+00,1.6916999999999998e-02,4.8073283000000004e+01,-1.0000000000000000e+00,-1.00000000e+00,0100100010000100100111100110000100011111011111001110001110010101111100001001110011001111000111110000
g001821,3,int,1.6564639999999999e+00,99,2514,1.8696099999999999e-01,96,1.4825977047577458e+01,2.5711379354636938e+00,4.5828703703703706e+00,7.8553219999999992e+00,1.0000000000000000e+00,1.1356100000000000e-01,0,0,0.0000000000000000e+00,0.0000000000000000e+00,3.2214000000000000e-02,128,54141,4.0152121000000001e+01,2.7491100311279297e+01,0.0000000000000000e+00,8.1390000000000000e+03,,-1.00000000e+00,1.6555999999999998e-02,4.8324521000000004e+01,-1.0000000000000000e+00,-1.00000000e+00,0100100010000100100111100110000100011111011111001110001110010101111100001001110011001111000111110000
g001821,4,int,1.6564639999999999e+00,99,2514,1.9484099999999999e-01,96,1.4630455892636913e+01,2.5372304326367248e+00,4.5224326599326599e+00,8.0501009999999997e+00,1.0000000000000000e+00,1.1434400000000000e-01,0,0,0.0000000000000000e+00,0.0000000000000000e+00,3.1697999999999997e-02,128,53380,3.9445198999999995e+01,2.7153707504272461e+01,0.0000000000000000e+00,8.1390000000000000e+03,,-1.00000000e+00,1.6240000000000001e-02,4.7820725000000003e+01,-1.0000000000000000e+00,-1.00000000e+00,0100100010000100100111100110000100011111011111001110001110010101111100001001110011001111000111110000
