name,experiment,type,durationLoad,bits,size,durationBuild,samples,temperatureStart,temperatureEnd,offsetEnergy,durationSample,scalingFactor,durationScale,roundedToZero,notUsedBits,l1Norm,l2Norm,durationCheckRounding,runs,iterations,durationSolve,durationAnneal,durationLibrary,cut,tgt,rate,durationEvaluate,duration,baseline,timeRate,solution
g000427,0,float,7.7154832999999996e+01,532,-1,3.9459689999999998e+00,-1,-1.0000000000000000e+00,-1.0000000000000000e+00,-1.0000000000000000e+00,0.0000000000000000e+00,-1.0000000000000000e+00,0.0000000000000000e+00,-1,-1,-1.0000000000000000e+00,-1.0000000000000000e+00,0.0000000000000000e+00,-1,1,2.3681723619999998e+03,2.3681723619999998e+03,0.0000000000000000e+00,5.0700688877670066e+06,,-1.00000000e+00,3.3672900000000000e-01,2.3724550599999998e+03,-1.0000000000000000e+00,-1.00000000e+00,00100001111000101111001000000001001100101000001001011000011001101011111011011100010000110000101100110010000011001001101001011101010101100110111010101000111110000110001010100100101001010000101111010000101101101110010010110001011100111101000001110110100011111001001101111000110110001101111101101110100111100100000000000101010101010110010001111111110111000110111000001110100111010101110110101101001100110110001100111111001100111001110100110110010110101000010111001100000000000111001100111110111000001111110101001100010100100111011100100
g000427,1,float,7.7154832999999996e+01,532,-1,2.2880180000000001e+00,-1,-1.0000000000000000e+00,-1.0000000000000000e+00,-1.0000000000000000e+00,0.0000000000000000e+00,-1.0000000000000000e+00,0.0000000000000000e+00,-1,-1,-1.0000000000000000e+00,-1.0000000000000000e+00,0.0000000000000000e+00,-1,1,2.3373029819999997e+03,2.3373029819999997e+03,0.0000000000000000e+00,5.0681066986114681e+06,,-1.00000000e+00,3.4826499999999999e-01,2.3399392650000000e+03,-1.0000000000000000e+00,-1.00000000e+00,10010101001110110100111111000110101001111011101110000000010000100000100111011111010011110001001011000101101100110110110010110010010001000011010100111010011000111111010100000011110100100111111101000111101001010010001001000111101101010011101000001101110010101101110000100001011011110000111100000010110110001010001001100101101100110010111100101001001001011110010110100001011101011101100010000000011111110111011100001100010100001100000011000001101100010011100110110101011100101010101011101111111100001100100110100111101100000110000111000
g000427,2,float,7.7154832999999996e+01,532,-1,1.5274839999999998e+00,-1,-1.0000000000000000e+00,-1.0000000000000000e+00,-1.0000000000000000e+00,0.0000000000000000e+00,-1.0000000000000000e+00,0.0000000000000000e+00,-1,-1,-1.0000000000000000e+00,-1.0000000000000000e+00,0.0000000000000000e+00,-1,1,2.3085371889999997e+03,2.3085371889999997e+03,0.0000000000000000e+00,5.0720953640772998e+06,,-1.00000000e+00,3.5427500000000001e-01,2.3104189480000000e+03,-1.0000000000000000e+00,-1.00000000e+00,00010101000100110001111111110011000001110011101110100000100010100010000111001111010110100111000011101111011010111111101011110010101011110011110101111111001011101011000001011101010000100011111101100110000110000010001001111100100100000110100010001110111110011000110011101000101111110010110000010100010001011110000110000001101100110111001011100100011001101100011101111111100011010010000100011101101101110010000111101000111000101001100110001001100111100000101001001011111000011100101010100011111110001101110111100110101110010101111010000
g000427,3,float,7.7154832999999996e+01,532,-1,1.5892139999999999e+00,-1,-1.0000000000000000e+00,-1.0000000000000000e+00,-1.0000000000000000e+00,0.0000000000000000e+00,-1.0000000000000000e+00,0.0000000000000000e+00,-1,-1,-1.0000000000000000e+00,-1.0000000000000000e+00,0.0000000000000000e+00,-1,1,2.3858185450000001e+03,2.3858185450000001e+03,0.0000000000000000e+00,5.0728486418514028e+06,,-1.00000000e+00,3.0851600000000001e-01,2.3877162750000002e+03,-1.0000000000000000e+00,-1.00000000e+00,10111110001011110010110010011010001110010000111111101111100111111011110101000011000000100101010111100100010101100010101010010000100101110001001110111010000011000001100101010110000001101000110000110111100111001000110101011010110010011100011111011100001001000000111110001100000000111011001010011011011011010101011110011010001011011011001010010111101100010110101110001111100111111000010011101011011001010000000000100101100110010011001000011000101111101111011010110110101100010001011110010000100010100000010100010010101111100110011101111
g000427,4,float,7.7154832999999996e+01,532,-1,1.5351409999999999e+00,-1,-1.0000000000000000e+00,-1.0000000000000000e+00,-1.0000000000000000e+00,0.0000000000000000e+00,-1.0000000000000000e+00,0.0000000000000000e+00,-1,-1,-1.0000000000000000e+00,-1.0000000000000000e+00,0.0000000000000000e+00,-1,1,2.3578237129999998e+03,2.3578237129999998e+03,0.0000000000000000e+00,5.0726389071440510e+06,,-1.00000000e+00,3.5787599999999997e-01,2.3597167299999996e+03,-1.0000000000000000e+00,-1.00000000e+00,00110101101000101111010100001111001111110010111111110000110111101011111001000001000100110100000111101100000001110101101011110101110101100110111000111000011010000001001010100100000000110010000101010010101101101000010100110011111100111100001000110110100011110101100011101010111010011100111100101110101010110110010110001001001101110110010000111101100111001101111100111110100111110000000100001000000100000110100110110111001000101011100100001001001101111101000111101110111001000110101100110111001111001111100110110100101000100111001010000
