name,experiment,type,durationLoad,bits,size,durationBuild,samples,temperatureStart,temperatureEnd,offsetEnergy,durationSample,scalingFactor,durationScale,roundedToZero,notUsedBits,l1Norm,l2Norm,durationCheckRounding,runs,iterations,durationSolve,durationAnneal,durationLibrary,cut,tgt,rate,durationEvaluate,duration,baseline,timeRate,solution
g001372,0,int,1.3599820000000000e+00,1079,-1,4.2484589999999995e+00,-1,-1.0000000000000000e+00,-1.0000000000000000e+00,-1.0000000000000000e+00,0.0000000000000000e+00,-1.0000000000000000e+00,0.0000000000000000e+00,-1,-1,-1.0000000000000000e+00,-1.0000000000000000e+00,0.0000000000000000e+00,-1,1,2.5300838669999998e+03,2.5300838669999998e+03,0.0000000000000000e+00,1.8051000000000000e+04,,-1.00000000e+00,1.3431000000000000e-02,2.5343457569999996e+03,-1.0000000000000000e+00,-1.00000000e+00,101101010101010101010000101010010101010101010101010100010101010101010101110101011010101010101010101010101101010101010101010101010101010100101010101010101010101010101010101010101010101101010101010101010101010101010101010101010101001010101010101010101010101010101010101010101011010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101001010101010101010101010101010101010101010101010101011010101010101010101010101010101010101010101010101010100101010101010101010101010101010101010101010101010110110001010001010101010101010101010101010101010100010111010111010101010101010101010101010101010110110101010101010101010101010101010101010101010101010010101010101101010110101010101010101010101010101010101101101010010101001010101010101010101010101010101
g001372,1,int,1.3599820000000000e+00,1079,-1,3.4445859999999997e+00,-1,-1.0000000000000000e+00,-1.0000000000000000e+00,-1.0000000000000000e+00,0.0000000000000000e+00,-1.0000000000000000e+00,0.0000000000000000e+00,-1,-1,-1.0000000000000000e+00,-1.0000000000000000e+00,0.0000000000000000e+00,-1,1,2.4263710309999997e+03,2.4263710309999997e+03,0.0000000000000000e+00,1.8051000000000000e+04,,-1.00000000e+00,7.0193999999999993e-02,2.4298858109999996e+03,-1.0000000000000000e+00,-1.00000000e+00,101101010101010101010000101010010101010101010101010100010101010101010101110101011010101010101010101010101101010101010101010101010101010100101010101010101010101010101010101010101010101101010101010101010101010101010101010101010101001010101010101010101010101010101010101010101011010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101001010101010101010101010101010101010101010101010101011010101010101010101010101010101010101010101010101010100101010101010101010101010101010101010101010101010110110001010001010101010101010101010101010101010100010111010111010101010101010101010101010101010110110101010101010101010101010101010101010101010101010010101010101101010110101010101010101010101010101010101101101010010101001010101010101010101010101010101
g001372,2,int,1.3599820000000000e+00,1079,-1,6.6365159999999994e+00,-1,-1.0000000000000000e+00,-1.0000000000000000e+00,-1.0000000000000000e+00,0.0000000000000000e+00,-1.0000000000000000e+00,0.0000000000000000e+00,-1,-1,-1.0000000000000000e+00,-1.0000000000000000e+00,0.0000000000000000e+00,-1,1,2.4215372149999998e+03,2.4215372149999998e+03,0.0000000000000000e+00,1.8051000000000000e+04,,-1.00000000e+00,1.0902000000000000e-02,2.4281846329999998e+03,-1.0000000000000000e+00,-1.00000000e+00,101101010101010101010000101010010101010101010101010100010101010101010101110101011010101010101010101010101101010101010101010101010101010100101010101010101010101010101010101010101010101101010101010101010101010101010101010101010101001010101010101010101010101010101010101010101011010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101001010101010101010101010101010101010101010101010101011010101010101010101010101010101010101010101010101010100101010101010101010101010101010101010101010101010110110001010001010101010101010101010101010101010100010111010111010101010101010101010101010101010110110101010101010101010101010101010101010101010101010010101010101101010110101010101010101010101010101010101101101010010101001010101010101010101010101010101
g001372,3,int,1.3599820000000000e+00,1079,-1,1.3873769999999999e+00,-1,-1.0000000000000000e+00,-1.0000000000000000e+00,-1.0000000000000000e+00,0.0000000000000000e+00,-1.0000000000000000e+00,0.0000000000000000e+00,-1,-1,-1.0000000000000000e+00,-1.0000000000000000e+00,0.0000000000000000e+00,-1,1,2.4130396820000001e+03,2.4130396820000001e+03,0.0000000000000000e+00,1.8051000000000000e+04,,-1.00000000e+00,1.2043000000000000e-02,2.4144391020000003e+03,-1.0000000000000000e+00,-1.00000000e+00,101101010101010101010000101010010101010101010101010100010101010101010101110101011010101010101010101010101101010101010101010101010101010100101010101010101010101010101010101010101010101101010101010101010101010101010101010101010101001010101010101010101010101010101010101010101011010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101001010101010101010101010101010101010101010101010101011010101010101010101010101010101010101010101010101010100101010101010101010101010101010101010101010101010110110001010001010101010101010101010101010101010100010111010111010101010101010101010101010101010110110101010101010101010101010101010101010101010101010010101010101101010110101010101010101010101010101010101101101010010101001010101010101010101010101010101
g001372,4,int,1.3599820000000000e+00,1079,-1,1.3616930000000000e+00,-1,-1.0000000000000000e+00,-1.0000000000000000e+00,-1.0000000000000000e+00,0.0000000000000000e+00,-1.0000000000000000e+00,0.0000000000000000e+00,-1,-1,-1.0000000000000000e+00,-1.0000000000000000e+00,0.0000000000000000e+00,-1,1,2.4140284139999999e+03,2.4140284139999999e+03,0.0000000000000000e+00,1.8051000000000000e+04,,-1.00000000e+00,1.2175999999999999e-02,2.4154022829999999e+03,-1.0000000000000000e+00,-1.00000000e+00,101101010101010101010000101010010101010101010101010100010101010101010101110101011010101010101010101010101101010101010101010101010101010100101010101010101010101010101010101010101010101101010101010101010101010101010101010101010101001010101010101010101010101010101010101010101011010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101001010101010101010101010101010101010101010101010101011010101010101010101010101010101010101010101010101010100101010101010101010101010101010101010101010101010110110001010001010101010101010101010101010101010100010111010111010101010101010101010101010101010110110101010101010101010101010101010101010101010101010010101010101101010110101010101010101010101010101010101101101010010101001010101010101010101010101010101
