name,experiment,type,durationLoad,bits,size,durationBuild,samples,temperatureStart,temperatureEnd,offsetEnergy,durationSample,scalingFactor,durationScale,roundedToZero,notUsedBits,l1Norm,l2Norm,durationCheckRounding,runs,iterations,durationSolve,durationAnneal,durationLibrary,cut,tgt,rate,durationEvaluate,duration,baseline,timeRate,solution
g000462,0,int,3.5066482999999998e+01,319,-1,2.7804850000000001e+00,-1,-1.0000000000000000e+00,-1.0000000000000000e+00,-1.0000000000000000e+00,0.0000000000000000e+00,-1.0000000000000000e+00,0.0000000000000000e+00,-1,-1,-1.0000000000000000e+00,-1.0000000000000000e+00,0.0000000000000000e+00,-1,1,2.4588281739999998e+03,2.4588281739999998e+03,0.0000000000000000e+00,2.8365120000000000e+06,,-1.00000000e+00,1.4795800000000001e-01,2.4617566170000000e+03,-1.0000000000000000e+00,-1.00000000e+00,11111111111111111000001101001110010001010000010110110011001110101001100010010001101111111010000000111000010000100001001011000001101111000100110111110110011010000011011110000110101011010010011000011110010101110000000101010000001110100000111000010011000111000101101001010101011110000001101111110010100011010110000001101001
g000462,1,int,3.5066482999999998e+01,319,-1,1.0390789999999999e+00,-1,-1.0000000000000000e+00,-1.0000000000000000e+00,-1.0000000000000000e+00,0.0000000000000000e+00,-1.0000000000000000e+00,0.0000000000000000e+00,-1,-1,-1.0000000000000000e+00,-1.0000000000000000e+00,0.0000000000000000e+00,-1,1,2.4133334599999998e+03,2.4133334599999998e+03,0.0000000000000000e+00,2.8365120000000000e+06,,-1.00000000e+00,1.4222799999999999e-01,2.4145147670000001e+03,-1.0000000000000000e+00,-1.00000000e+00,11111111111111111000001101001110010001010000010110110011001110101001100010010001101111111010000000111000010000100001001011000001101111000100110111110110011010000011011110000110101011010010011000011110010101110000000101010000001110100000111000010011000111000101101001010101011110000001101111110010100011010110000001101001
g000462,2,int,3.5066482999999998e+01,319,-1,1.4585969999999999e+00,-1,-1.0000000000000000e+00,-1.0000000000000000e+00,-1.0000000000000000e+00,0.0000000000000000e+00,-1.0000000000000000e+00,0.0000000000000000e+00,-1,-1,-1.0000000000000000e+00,-1.0000000000000000e+00,0.0000000000000000e+00,-1,1,2.3198368670000000e+03,2.3198368670000000e+03,0.0000000000000000e+00,2.8365120000000000e+06,,-1.00000000e+00,1.5622800000000001e-01,2.3214516919999996e+03,-1.0000000000000000e+00,-1.00000000e+00,11111111111111111000001101001110010001010000010110110011001110101001100010010001101111111010000000111000010000100001001011000001101111000100110111110110011010000011011110000110101011010010011000011110010101110000000101010000001110100000111000010011000111000101101001010101011110000001101111110010100011010110000001101001
g000462,3,int,3.5066482999999998e+01,319,-1,1.2233140000000000e+00,-1,-1.0000000000000000e+00,-1.0000000000000000e+00,-1.0000000000000000e+00,0.0000000000000000e+00,-1.0000000000000000e+00,0.0000000000000000e+00,-1,-1,-1.0000000000000000e+00,-1.0000000000000000e+00,0.0000000000000000e+00,-1,1,2.3149955460000001e+03,2.3149955460000001e+03,0.0000000000000000e+00,2.8365120000000000e+06,,-1.00000000e+00,2.2573539999999999e+00,2.3184762139999998e+03,-1.0000000000000000e+00,-1.00000000e+00,11111111111111111000001101001110010001010000010110110011001110101001100010010001101111111010000000111000010000100001001011000001101111000100110111110110011010000011011110000110101011010010011000011110010101110000000101010000001110100000111000010011000111000101101001010101011110000001101111110010100011010110000001101001
g000462,4,int,3.5066482999999998e+01,319,-1,4.6960099999999994e+00,-1,-1.0000000000000000e+00,-1.0000000000000000e+00,-1.0000000000000000e+00,0.0000000000000000e+00,-1.0000000000000000e+00,0.0000000000000000e+00,-1,-1,-1.0000000000000000e+00,-1.0000000000000000e+00,0.0000000000000000e+00,-1,1,2.3113946590000000e+03,2.3113946590000000e+03,0.0000000000000000e+00,2.8365120000000000e+06,,-1.00000000e+00,1.2770599999999999e-01,2.3162183750000004e+03,-1.0000000000000000e+00,-1.00000000e+00,11111111111111111000001101001110010001010000010110110011001110101001100010010001101111111010000000111000010000100001001011000001101111000100110111110110011010000011011110000110101011010010011000011110010101110000000101010000001110100000111000010011000111000101101001010101011110000001101111110010100011010110000001101001
